what,kind,bundleId,bundleVersion,description,time
error,log,,,"ERROR [2014-07-22 14:20:05,119] (ProjectPackageList.java:generateComponents:473) - Filepath-zip mapping is null or empty for package 'Salesforce Connected Apps' [0A31000000090JRCAY] - skipping component generation\r\n",1406006405122
error,log,,,"ERROR [2014-07-22 14:20:05,216] (ProjectPackageList.java:generateComponents:473) - Filepath-zip mapping is null or empty for package 'Salesforce1 and Chatter Apps' [0A31000000094ocCAA] - skipping component generation\r\n",1406006405220
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406006411011
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1406006411136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406006411314
opened,editor,com.salesforce.ide.ui.editors.intro,28.0.1.201309101331,"com.salesforce.ide.ui.editors.intro",1406006411375
activated,editor,com.salesforce.ide.ui.editors.intro,28.0.1.201309101331,"com.salesforce.ide.ui.editors.intro",1406006411409
activated,perspective,com.salesforce.ide.ui,28.0.1.201309101331,"com.salesforce.ide.perspective",1406006411410
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1406006411476
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406006411501
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1406006411741
started,bundle,org.eclipse.help.base,3.5.2.v201009090800,"org.eclipse.help.base",1406006415031
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1406006418608
closed,editor,com.salesforce.ide.ui.editors.intro,28.0.1.201309101331,"com.salesforce.ide.ui.editors.intro",1406006418609
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1406006422451
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1406006443192
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1406006443461
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1406006443668
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406006459500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406008492717
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406008493282
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406008494085
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1406008497589
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1406008510963
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1406008511373
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1406008513347
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1406008513347
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1406008516785
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1406008517128
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1406008517168
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1406008519244
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1406008519244
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1406008523268
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1406008523469
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1406008525531
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1406008527589
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1406008527589
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406008528939
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406008814378
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406008814815
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406008848722
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406008851858
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406008854913
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406009216652
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1406009223380
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1406009229519
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406009238149
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406010315737
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406010319543
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406011752682
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406011753300
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406012750659
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1406012753688
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1406012756878
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1406012757056
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1406012769398
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1406012775346
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1406012775497
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1406012846740
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1406012883026
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1406012891299
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1406012904100
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406012969453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406013170075
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1406013182043
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1406013191972
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406013319227
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406013333143
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406013365370
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406014213282
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406014214130
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406019784959
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406019787404
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406019788793
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406019789057
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1406019792408
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1406019792699
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1406019792701
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1406019792706
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1406019792789
activated,perspective,com.salesforce.ide.ui,,"com.salesforce.ide.perspective",1406681174040
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1406681174042
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1406681174043
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1406681174044
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1406681174044
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1406681174045
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1406681174046
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1406681174047
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1406681174048
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1406681174049
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1406681174050
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1406681174051
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1406681174052
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1406681174053
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1406681174054
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1406681174055
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1406681174056
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1406681174058
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1406681174060
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1406681174061
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1406681174063
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1406681174064
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1406681174065
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1406681174067
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1406681174067
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1406681174068
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1406681174069
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1406681174070
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1406681174070
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1406681174072
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1406681174072
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1406681174074
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1406681174075
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1406681174076
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1406681174077
