what,kind,bundleId,bundleVersion,description,time
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1395820478978
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1395820492202
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1395820494371
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395820528390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395820547581
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1395820567676
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1395820575498
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1395820579107
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1395820582004
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395820602894
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395820617953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395820637158
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395820675440
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395820690080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395820724658
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1395820727542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395820742613
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395820845261
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1395820867967
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1395820872306
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1395820875037
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395820881130
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395820890862
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1395820896238
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1395820905974
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1395820907232
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1395820915621
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395820927546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395820951078
