what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1401554031632
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401554031632
java.specification.version,sysinfo,,,"1.6",1401554031632
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1401554031632
java.version,sysinfo,,,"1.6.0_45",1401554031632
java.vm.info,sysinfo,,,"mixed mode",1401554031632
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1401554031632
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1401554031632
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401554031632
java.vm.specification.version,sysinfo,,,"1.0",1401554031632
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1401554031632
java.vm.version,sysinfo,,,"20.45-b01",1401554031632
started,bundle,hr.multimodus.apexeditorls,1.1.2,"hr.multimodus.apexeditorls",1401554040931
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554075827
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554077684
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554079206
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554099847
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1401554103341
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1401554136564
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1401554136873
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1401554136989
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1401554166563
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1401554166654
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554170245
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554172195
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1401554175110
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401554200246
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401554200391
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401554201956
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401554202143
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401554202677
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401554202852
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401554203277
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1401554203450
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1401554204266
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1401554204548
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554557927
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554565892
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1401554567778
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554570263
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554633298
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1401554635084
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1401554636454
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1401554655134
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1401554658846
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1401554666853
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554674270
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554730656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554745331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554746845
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554748557
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554822057
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401554823170
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401555003204
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401555004973
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401555005709
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401555006128
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401555184062
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1401555185924
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401555235007
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401555237206
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1401555237215
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401555242400
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401555247596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401555247713
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401555331067
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1401555338716
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1401555338906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1401555377302
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1401555383997
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1401555385315
error,log,,,"ERROR [2014-06-01 01:56:28,001] (BuilderController.java:handleException:143) - Unable to perform save on all files.\r\n",1401555388014
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1401555393726
